,epoch,train_loss,train_acc,val_loss,val_acc
0,0,2.07155371381312,0.21988,2.0617559790611266,0.2202
1,5,1.8874929437831955,0.29194,1.8827658951282502,0.294
2,10,1.736127752430585,0.34412,1.7276911556720733,0.3462
3,15,1.649171110926842,0.37698,1.646377894282341,0.3783
4,20,1.5494987411158425,0.42292,1.5457004725933075,0.4297
5,25,1.4189485731173535,0.4779,1.4290621012449265,0.4773
6,30,1.3061003216675349,0.52596,1.3166558533906936,0.5216
7,35,1.2488483093222793,0.54406,1.2557978332042694,0.5456
8,40,1.1781596395434166,0.57608,1.1984613239765167,0.5686
9,45,1.077152089500914,0.61574,1.1070408523082733,0.6052
10,50,1.0079354735053316,0.64072,1.0406254187226296,0.6285
11,55,0.9596595916212821,0.6559,0.996960636973381,0.6388
12,60,0.9205125907854158,0.67224,0.9455247074365616,0.6655
13,65,0.8948042864093975,0.68554,0.9498585432767868,0.6691
14,70,0.8125257370423298,0.71448,0.8605431884527206,0.6966
15,75,0.8027821037234092,0.7183,0.8485072433948517,0.704
16,80,0.7536356342690331,0.73376,0.8046374201774598,0.711
17,85,0.6950968719866811,0.75876,0.7585644498467445,0.734
18,90,0.6524749367820973,0.77352,0.7183381021022797,0.7497
19,95,0.614570293955657,0.78626,0.7018709525465965,0.7565
20,100,0.6171735563144392,0.78368,0.7066350594162941,0.7561
21,105,0.5808685202987827,0.79756,0.6750016376376152,0.7641
22,110,0.5456862362975977,0.80834,0.6387519538402557,0.7759
23,115,0.5292912922343429,0.81662,0.6431350693106651,0.7821
24,120,0.5113410902570705,0.8206,0.6118866480886936,0.7867
25,125,0.4728190188809317,0.83474,0.5980932876467705,0.7958
26,130,0.4769845703730778,0.83308,0.6014872200787067,0.7889
27,135,0.4513773959206075,0.84106,0.5900208674371242,0.797
28,140,0.4315109102397549,0.84976,0.5756347700953484,0.8042
29,145,0.42654681570675906,0.85004,0.5791996963322162,0.8057
30,150,0.4081424883737856,0.85702,0.5655346512794495,0.8065
31,155,0.3991449759626875,0.86088,0.5763426892459392,0.8047
32,160,0.380060006997415,0.86728,0.5468698628246784,0.8133
33,165,0.37537347304881835,0.86846,0.5734131574630738,0.8074
34,170,0.36761695876413464,0.87082,0.5658826865255833,0.8109
35,175,0.3537463430999493,0.87542,0.5713133372366428,0.8063
36,180,0.3447501690564107,0.87882,0.5601074181497097,0.8104
37,185,0.3213248918859326,0.88736,0.5472310416400432,0.8195
38,190,0.3583850691056981,0.8724,0.6004224143922329,0.8018
39,195,0.3299357124737331,0.88418,0.5622804321348667,0.8146
40,200,0.3306891771451551,0.88332,0.5944728754460812,0.8083
41,205,0.32159089190619333,0.88706,0.5568879581987858,0.8198
42,210,0.28137051086036524,0.90086,0.54221066609025,0.8226
43,215,0.28565871525479825,0.89914,0.5503758676350117,0.8181
44,220,0.26907132535564654,0.90464,0.529912218824029,0.8264
45,225,0.25300127617558654,0.9094,0.5439457647502423,0.8272
46,230,0.24466741229502523,0.9132,0.5347672455012799,0.8307
47,235,0.23926008481304256,0.91514,0.5333166420459747,0.8245
48,240,0.22175036568422707,0.92046,0.5455111727118492,0.8252
49,245,0.20872259292067313,0.92646,0.5327705688774586,0.8293
50,250,0.206467583015257,0.92706,0.5452583849430084,0.8261
51,255,0.19207067453131385,0.93332,0.5489190883934498,0.8292
52,260,0.18046831408021402,0.93652,0.5378237694501877,0.8325
53,265,0.16546114376384993,0.94224,0.5499791540205479,0.8319
54,270,0.15727926032351597,0.9448,0.5458135828375816,0.8365
55,275,0.14891474589477388,0.94742,0.535670068860054,0.8413
56,280,0.1391964845967536,0.9528,0.5295763731002807,0.839
57,285,0.13964045528626565,0.95216,0.5196504212915898,0.8443
58,290,0.13575622595238443,0.95374,0.5344546891748905,0.8406
59,295,0.13391314416515585,0.9557,0.5258817285299301,0.8409
60,300,0.134942106826573,0.9536,0.5466162629425526,0.8405
,epoch,train_loss,train_acc,val_loss,val_acc
0,0,2.07115783679242,0.2223,2.0478996247053147,0.2358
1,5,1.88816186846519,0.28842,1.869087842106819,0.3019
2,10,1.736206164165419,0.34638,1.732814934849739,0.3585
3,15,1.6489562386152696,0.37834,1.6234520852565766,0.3874
4,20,1.5468819451575377,0.425,1.5265295207500458,0.4309
5,25,1.4235683740401754,0.47934,1.415325191617012,0.4821
6,30,1.303081027707275,0.52646,1.2904594957828521,0.5335
7,35,1.2486890694316553,0.5427,1.2123600035905837,0.5581
8,40,1.1764691228769264,0.57666,1.1934927999973297,0.573
9,45,1.0775012665865373,0.61364,1.0671890199184417,0.6134
10,50,1.0087044725612717,0.64328,1.0169869109988212,0.6335
11,55,0.9613870659044811,0.65686,0.9440624207258225,0.6666
12,60,0.9177003058851981,0.67268,0.9172967031598092,0.6733
60,300,0.13334981659997483,0.95424,0.500403568893671,0.8492
